Order ID,Customer ID,Product ID,Date_Key,Date,Shipping Time,Shipping Mode,Quantity,Revenue,Discount ,Profit
OD2668,C343,P2336,20181223,12/23/2018,8,Standard,1,453,40.00%,271
OD2669,C08,P2337,20210627,6/27/2021,7,Standard,3,326,40.00%,195
OD2670,C338,P2338,20211231,12/31/2021,1,Prime,4,456,40.00%,273
OD2671,C276,P2339,20180103,1/3/2018,9,Standard,3,675,34.00%,445
OD2672,C82,P2340,20210412,4/12/2021,3,Standard,1,654,34.00%,431
OD2673,C284,P2341,20180612,6/12/2018,5,Standard,3,654,34.00%,431
OD2674,C920,P2342,20200603,6/3/2020,1,Prime,1,654,34.00%,431
OD2675,C94,P2343,20181026,10/26/2018,6,Standard,4,654,34.00%,431
OD2676,C953,P2344,20201203,12/3/2020,2,Standard,4,356,38.00%,220
OD2677,C967,P2345,20180907,9/7/2018,2,Standard,3,686,38.00%,425
OD2678,C989,P2346,20191012,10/12/2019,1,Prime,1,456,38.00%,282
OD2679,C617,P2347,20210529,5/29/2021,7,Standard,4,516,38.00%,319
OD2680,C329,P2348,20190504,5/4/2019,5,Standard,2,355,38.00%,220
OD2681,C92,P2349,20181230,12/30/2018,0,Same Day,3,465,21.00%,367
OD2682,C553,P2350,20181011,10/11/2018,0,Same Day,2,965,21.00%,762
OD2683,C562,P2351,20191107,11/7/2019,6,Standard,3,1158,21.00%,914
OD2684,C112,P2352,20190809,8/9/2019,7,Standard,1,264,21.00%,208
OD2685,C295,P2353,20180102,1/2/2018,4,Standard,1,433,21.00%,342
OD2686,C619,P2354,20180319,3/19/2018,4,Standard,2,562,22.00%,438
OD2687,C269,P2355,20200411,4/11/2020,3,Standard,1,423,22.00%,329
OD2688,C874,P2356,20180413,4/13/2018,5,Standard,1,621,22.00%,484
OD2689,C650,P2357,20190524,5/24/2019,5,Standard,1,333,22.00%,259
OD2690,C778,P2358,20180814,8/14/2018,2,Standard,2,236,22.00%,184
OD2691,C805,P2359,20211114,11/14/2021,8,Standard,1,456,22.00%,355
OD2692,C918,P2360,20200306,3/6/2020,6,Standard,4,963,30.00%,674
OD2693,C291,P2361,20200618,6/18/2020,0,Same Day,3,234,30.00%,163
OD2694,C588,P2362,20180918,9/18/2018,6,Standard,4,456,30.00%,319
OD2695,C135,P2363,20200205,2/5/2020,4,Standard,2,564,30.00%,394
OD2696,C885,P2364,20200924,9/24/2020,4,Standard,2,634,30.00%,443
OD2697,C41,P2365,20190714,7/14/2019,1,Prime,1,236,30.00%,165
OD2698,C631,P2366,20200101,1/1/2020,3,Standard,4,444,14.00%,381
OD2699,C460,P2367,20190930,9/30/2019,5,Standard,2,456,14.00%,392
OD2700,C392,P2368,20191025,10/25/2019,9,Standard,3,963,14.00%,828
OD2701,C106,P2369,20210725,7/25/2021,6,Standard,2,456,14.00%,392
OD2702,C585,P2370,20201217,12/17/2020,4,Standard,4,322,12.00%,283
OD2703,C436,P2371,20181023,10/23/2018,8,Standard,3,422,12.00%,371
OD2704,C21,P2372,20200218,2/18/2020,2,Standard,3,123,12.00%,108
OD2705,C953,P2373,20180120,1/20/2018,0,Same Day,1,324,12.00%,285
OD2706,C474,P2374,20190620,6/20/2019,3,Standard,3,222,12.00%,195
OD2707,C789,P2375,20201221,12/21/2020,8,Standard,1,342,12.00%,300
OD2708,C630,P2376,20180722,7/22/2018,3,Standard,1,124,34.00%,81
OD2709,C316,P2377,20180714,7/14/2018,1,Prime,2,324,34.00%,213
OD2710,C71,P2378,20200303,3/3/2020,9,Standard,2,756,34.00%,498
OD2711,C808,P2379,20180107,1/7/2018,4,Standard,1,326,34.00%,215
OD2712,C493,P2380,20200814,8/14/2020,2,Standard,4,453,34.00%,298
OD2713,C14,P2381,20201231,12/31/2020,8,Standard,1,326,34.00%,215
OD2714,C689,P2382,20201221,12/21/2020,3,Standard,4,456,44.00%,255
OD2715,C554,P2383,20200401,4/1/2020,5,Standard,3,456,44.00%,255
OD2716,C445,P2384,20200101,1/1/2020,1,Prime,3,456,44.00%,255
OD2717,C768,P2385,20210316,3/16/2021,5,Standard,3,456,44.00%,255
OD2718,C323,P2386,20200721,7/21/2020,2,Standard,1,236,44.00%,132
OD2719,C835,P2387,20190319,3/19/2019,8,Standard,4,996,10.00%,896
OD2720,C939,P2388,20180325,3/25/2018,1,Prime,1,654,10.00%,588
OD2721,C786,P2389,20201127,11/27/2020,8,Standard,3,456,10.00%,410
OD2722,C142,P2390,20190403,4/3/2019,4,Standard,2,785,30.00%,549
OD2723,C214,P2390,20191023,10/23/2019,7,Standard,3,365,30.00%,255
OD2724,C659,P2390,20180709,7/9/2018,1,Prime,3,965,30.00%,675
OD2725,C831,P2390,20210607,6/7/2021,5,Standard,2,444,25.00%,333
OD2726,C645,P2390,20210407,4/7/2021,2,Standard,4,569,25.00%,426
OD2727,C914,P2391,20180710,7/10/2018,9,Standard,3,475,30.00%,332
OD2728,C957,P2392,20180815,8/15/2018,4,Standard,4,598,30.00%,418
OD2729,C199,P2393,20210418,4/18/2021,7,Standard,2,536,30.00%,375
OD2730,C202,P2394,20201207,12/7/2020,9,Standard,2,256,40.00%,153
OD2731,C313,P2395,20190203,2/3/2019,0,Same Day,2,456,40.00%,273
OD2732,C931,P2396,20201229,12/29/2020,4,Standard,1,456,40.00%,273
OD2733,C612,P2397,20180420,4/20/2018,2,Standard,4,745,40.00%,447
OD2734,C649,P2398,20210308,3/8/2021,3,Standard,1,356,40.00%,213
OD2735,C241,P2399,20180116,1/16/2018,1,Prime,2,1189,40.00%,713
OD2736,C269,P2400,20190421,4/21/2019,8,Standard,3,426,45.00%,234
OD2737,C972,P2401,20180209,2/9/2018,2,Standard,1,1126,45.00%,619
OD2738,C884,P2402,20181217,12/17/2018,1,Prime,3,1145,45.00%,629
OD2739,C204,P2403,20211203,12/3/2021,9,Standard,1,1235,47.00%,654
OD2740,C410,P2404,20190224,2/24/2019,8,Standard,4,1564,47.00%,828
OD2741,C773,P2405,20180519,5/19/2018,6,Standard,3,654,46.00%,353
OD2742,C886,P2406,20190618,6/18/2019,5,Standard,1,854,46.00%,461
OD2743,C182,P2407,20190103,1/3/2019,0,Same Day,2,475,46.00%,256
OD2744,C787,P2408,20200106,1/6/2020,4,Standard,2,349,30.00%,244
OD2745,C320,P2409,20200210,2/10/2020,2,Standard,4,350,30.00%,245
OD2746,C231,P2410,20210606,6/6/2021,0,Same Day,4,351,30.00%,245
OD2747,C824,P2411,20180302,3/2/2018,3,Standard,1,352,30.00%,246
OD2748,C522,P2412,20210718,7/18/2021,1,Prime,2,353,30.00%,247
OD2749,C224,P2413,20190604,6/4/2019,1,Prime,3,354,35.00%,230
OD2750,C593,P2414,20201108,11/8/2020,2,Standard,1,355,35.00%,230
OD2751,C538,P2415,20200209,2/9/2020,7,Standard,1,356,35.00%,231
OD2752,C470,P2416,20210907,9/7/2021,7,Standard,2,999,35.00%,649
OD2753,C246,P2417,20210523,5/23/2021,6,Standard,4,555,35.00%,360
OD2754,C882,P2418,20180927,9/27/2018,5,Standard,3,555,35.00%,360
OD2755,C777,P2419,20190402,4/2/2019,8,Standard,4,555,40.00%,333
OD2756,C576,P2420,20180402,4/2/2018,3,Standard,1,555,40.00%,333
OD2757,C898,P2421,20180607,6/7/2018,0,Same Day,1,1025,15.00%,871
OD2758,C938,P2422,20190611,6/11/2019,7,Standard,2,1025,15.00%,871
OD2759,C384,P2423,20190920,9/20/2019,6,Standard,4,1025,15.00%,871
OD2760,C528,P2424,20200513,5/13/2020,6,Standard,1,555,35.00%,360
OD2761,C193,P2425,20210324,3/24/2021,2,Standard,1,599,35.00%,389
OD2762,C657,P2426,20211208,12/8/2021,3,Standard,4,555,35.00%,360
OD2763,C794,P2427,20211124,11/24/2021,9,Standard,2,555,35.00%,360
OD2764,C750,P2428,20190120,1/20/2019,8,Standard,2,565,55.00%,254
OD2765,C969,P2429,20200627,6/27/2020,5,Standard,3,555,55.00%,249
OD2766,C258,P2430,20210331,3/31/2021,4,Standard,3,999,55.00%,449
OD2767,C338,P2431,20200607,6/7/2020,2,Standard,3,999,55.00%,449
OD2768,C828,P2432,20210116,1/16/2021,8,Standard,4,999,50.00%,499
OD2769,C549,P2433,20180124,1/24/2018,4,Standard,3,999,50.00%,499
OD2770,C822,P2434,20180702,7/2/2018,4,Standard,3,1119,50.00%,559
OD2771,C97,P2435,20190202,2/2/2019,3,Standard,4,1119,50.00%,559
OD2772,C03,P2436,20200602,6/2/2020,3,Standard,3,1119,50.00%,559
OD2773,C21,P2437,20190813,8/13/2019,0,Same Day,2,1119,30.00%,783
OD2774,C134,P2438,20210807,8/7/2021,6,Standard,1,985,32.00%,669
OD2775,C297,P2439,20190228,2/28/2019,8,Standard,2,985,25.00%,738
OD2776,C506,P2440,20181010,10/10/2018,2,Standard,2,985,45.00%,541
OD2777,C709,P2441,20200911,9/11/2020,1,Prime,1,985,15.00%,837
OD2778,C332,P2442,20190918,9/18/2019,2,Standard,2,985,33.00%,659
OD2779,C62,P2443,20210807,8/7/2021,0,Same Day,1,369,42.00%,214
OD2780,C304,P2444,20181103,11/3/2018,5,Standard,2,399,42.00%,231
OD2781,C473,P2445,20200220,2/20/2020,6,Standard,4,399,39.00%,243
OD2782,C161,P2446,20180121,1/21/2018,1,Prime,4,399,39.00%,243
OD2783,C958,P2447,20201003,10/3/2020,7,Standard,3,399,39.00%,243
OD2784,C214,P2448,20180603,6/3/2018,5,Standard,4,555,39.00%,338
OD2785,C200,P2449,20201126,11/26/2020,3,Standard,1,555,30.00%,388
OD2786,C86,P2449,20201218,12/18/2020,4,Standard,3,555,30.00%,388
OD2787,C494,P2449,20200222,2/22/2020,7,Standard,2,555,30.00%,388
OD2788,C650,P2449,20210804,8/4/2021,2,Standard,4,675,25.00%,506
OD2789,C01,P2449,20200516,5/16/2020,2,Standard,3,675,25.00%,506
OD2790,C384,P2449,20211202,12/2/2021,3,Standard,4,675,30.00%,472
OD2791,C422,P2450,20180124,1/24/2018,0,Same Day,3,654,30.00%,457
OD2792,C226,P2451,20180420,4/20/2018,8,Standard,1,654,30.00%,457
OD2793,C797,P2452,20180914,9/14/2018,7,Standard,1,654,40.00%,392
OD2794,C17,P2453,20180630,6/30/2018,7,Standard,2,654,40.00%,392
OD2795,C123,P2454,20181210,12/10/2018,9,Standard,3,356,40.00%,213
OD2796,C187,P2455,20190821,8/21/2019,5,Standard,1,686,40.00%,411
OD2797,C994,P2456,20211209,12/9/2021,6,Standard,2,456,40.00%,273
OD2798,C659,P2457,20191027,10/27/2019,5,Standard,3,516,40.00%,309
OD2799,C270,P2458,20211112,11/12/2021,8,Standard,2,355,45.00%,195
OD2800,C413,P2459,20180722,7/22/2018,2,Standard,1,465,45.00%,255
OD2801,C755,P2460,20210118,1/18/2021,2,Standard,2,965,45.00%,530
OD2802,C526,P2461,20191130,11/30/2019,2,Standard,3,1158,47.00%,613
OD2803,C621,P2462,20200218,2/18/2020,9,Standard,4,264,47.00%,139
OD2804,C691,P2463,20200715,7/15/2020,2,Standard,1,433,46.00%,233
OD2805,C689,P2464,20181023,10/23/2018,8,Standard,3,562,46.00%,303
OD2806,C629,P2465,20200108,1/8/2020,3,Standard,3,423,46.00%,228
OD2807,C966,P2466,20200505,5/5/2020,6,Standard,2,621,30.00%,434
OD2808,C538,P2467,20180202,2/2/2018,8,Standard,1,333,30.00%,233
OD2809,C100,P2468,20190315,3/15/2019,6,Standard,4,236,30.00%,165
OD2810,C842,P2469,20181022,10/22/2018,8,Standard,4,456,30.00%,319
OD2811,C904,P2470,20201003,10/3/2020,2,Standard,2,963,30.00%,674
OD2812,C46,P2471,20200212,2/12/2020,3,Standard,1,234,35.00%,152
OD2813,C229,P2472,20180113,1/13/2018,7,Standard,4,456,35.00%,296
OD2814,C367,P2473,20191004,10/4/2019,5,Standard,1,564,35.00%,366
OD2815,C989,P2474,20200530,5/30/2020,4,Standard,2,634,35.00%,412
OD2816,C864,P2475,20181215,12/15/2018,3,Standard,1,236,35.00%,153
OD2817,C148,P2476,20201214,12/14/2020,7,Standard,1,444,35.00%,288
OD2818,C557,P2477,20211130,11/30/2021,0,Same Day,1,456,40.00%,273
OD2819,C152,P2478,20200219,2/19/2020,8,Standard,2,963,40.00%,577
OD2820,C397,P2479,20210606,6/6/2021,0,Same Day,2,456,15.00%,387
OD2821,C307,P2480,20191027,10/27/2019,7,Standard,2,1189,15.00%,1010
OD2822,C791,P2481,20180410,4/10/2018,3,Standard,4,1298,15.00%,1103
OD2823,C628,P2482,20210429,4/29/2021,8,Standard,3,1456,35.00%,946
OD2824,C852,P2483,20200831,8/31/2020,4,Standard,1,1478,35.00%,960
OD2825,C518,P2484,20210410,4/10/2021,2,Standard,3,256,35.00%,166
OD2826,C213,P2485,20201019,10/19/2020,8,Standard,1,2698,35.00%,1753
OD2827,C519,P2486,20200704,7/4/2020,8,Standard,1,2364,55.00%,1063
OD2828,C114,P2487,20180125,1/25/2018,3,Standard,1,1236,55.00%,556
OD2829,C133,P2488,20200923,9/23/2020,3,Standard,2,756,55.00%,340
OD2830,C575,P2489,20180125,1/25/2018,7,Standard,4,326,55.00%,146
OD2831,C658,P2490,20181030,10/30/2018,1,Prime,2,453,50.00%,226
OD2832,C704,P2491,20210125,1/25/2021,8,Standard,1,326,50.00%,163
OD2833,C21,P2492,20180203,2/3/2018,5,Standard,3,456,50.00%,228
OD2834,C994,P2493,20191019,10/19/2019,8,Standard,1,675,50.00%,337
OD2835,C437,P2494,20180424,4/24/2018,7,Standard,1,654,50.00%,327
OD2836,C286,P2495,20180720,7/20/2018,6,Standard,4,654,30.00%,457
OD2837,C213,P2496,20190101,1/1/2019,0,Same Day,1,654,32.00%,444
OD2838,C853,P2497,20200115,1/15/2020,2,Standard,2,654,25.00%,490
OD2839,C375,P2498,20210211,2/11/2021,1,Prime,4,356,45.00%,195
OD2840,C789,P2499,20190325,3/25/2019,4,Standard,4,686,15.00%,583
OD2841,C422,P2500,20190908,9/8/2019,4,Standard,4,456,33.00%,305
OD2842,C579,P2501,20180421,4/21/2018,4,Standard,1,516,42.00%,299
OD2843,C889,P2502,20200923,9/23/2020,3,Standard,4,355,42.00%,205
OD2844,C89,P2503,20210616,6/16/2021,4,Standard,4,465,39.00%,283
OD2845,C343,P2504,20200804,8/4/2020,2,Standard,2,965,39.00%,588
OD2846,C389,P2505,20200122,1/22/2020,0,Same Day,3,1158,39.00%,706
OD2847,C780,P2506,20180616,6/16/2018,4,Standard,2,264,39.00%,161
OD2848,C73,P2507,20191017,10/17/2019,8,Standard,2,433,30.00%,303
OD2849,C158,P2508,20200514,5/14/2020,8,Standard,3,562,30.00%,393
OD2850,C931,P2509,20210120,1/20/2021,3,Standard,3,423,30.00%,296
OD2851,C928,P2510,20201102,11/2/2020,2,Standard,4,621,25.00%,465
OD2852,C539,P2511,20190216,2/16/2019,0,Same Day,2,333,25.00%,249
OD2853,C386,P2512,20210226,2/26/2021,1,Prime,1,236,30.00%,165
OD2854,C981,P2513,20180312,3/12/2018,7,Standard,2,456,30.00%,319
OD2855,C655,P2514,20210225,2/25/2021,0,Same Day,3,963,30.00%,674
OD2856,C490,P2515,20210718,7/18/2021,7,Standard,4,234,40.00%,140
OD2857,C132,P2516,20190524,5/24/2019,6,Standard,4,456,40.00%,273
OD2858,C144,P2517,20210309,3/9/2021,7,Standard,4,564,40.00%,338
OD2859,C526,P2518,20200103,1/3/2020,5,Standard,1,634,40.00%,380
OD2860,C380,P2519,20200319,3/19/2020,8,Standard,1,236,40.00%,141
OD2861,C600,P2520,20201111,11/11/2020,2,Standard,3,444,40.00%,266
OD2862,C506,P2521,20210908,9/8/2021,9,Standard,4,456,45.00%,250
OD2863,C712,P2522,20211129,11/29/2021,3,Standard,2,963,45.00%,529
OD2864,C533,P2523,20201208,12/8/2020,5,Standard,4,456,45.00%,250
OD2865,C806,P2524,20190120,1/20/2019,7,Standard,2,1189,47.00%,630
OD2866,C403,P2525,20201110,11/10/2020,4,Standard,2,1298,47.00%,687
OD2867,C297,P2526,20180117,1/17/2018,2,Standard,1,1456,46.00%,786
OD2868,C209,P2527,20190404,4/4/2019,5,Standard,4,1478,46.00%,798
OD2869,C123,P2528,20180511,5/11/2018,3,Standard,3,256,46.00%,138
OD2870,C579,P2529,20200622,6/22/2020,8,Standard,4,2698,30.00%,1888
OD2871,C674,P2530,20200813,8/13/2020,2,Standard,4,2364,30.00%,1654
OD2872,C560,P2531,20201228,12/28/2020,3,Standard,3,1236,30.00%,865
OD2873,C887,P2532,20210503,5/3/2021,6,Standard,3,756,30.00%,529
OD2874,C720,P2533,20190130,1/30/2019,6,Standard,4,326,30.00%,228
OD2875,C527,P2533,20210823,8/23/2021,3,Standard,3,453,35.00%,294
OD2876,C08,P2533,20210630,6/30/2021,5,Standard,2,326,35.00%,211
OD2877,C484,P2533,20200317,3/17/2020,2,Standard,1,456,35.00%,296
OD2878,C846,P2533,20180520,5/20/2018,5,Standard,3,675,35.00%,438
OD2879,C691,P2533,20191220,12/20/2019,1,Prime,2,654,35.00%,425
OD2880,C819,P2533,20180731,7/31/2018,7,Standard,1,654,35.00%,425
OD2881,C883,P2534,20180616,6/16/2018,1,Prime,3,654,40.00%,392
OD2882,C282,P2535,20190925,9/25/2019,6,Standard,1,654,40.00%,392
OD2883,C706,P2536,20180905,9/5/2018,8,Standard,4,356,15.00%,302
OD2884,C257,P2537,20210529,5/29/2021,0,Same Day,3,686,15.00%,583
OD2885,C949,P2538,20200224,2/24/2020,7,Standard,2,456,15.00%,387
OD2886,C853,P2539,20211121,11/21/2021,6,Standard,2,516,35.00%,335
OD2887,C713,P2540,20190621,6/21/2019,5,Standard,1,355,35.00%,230
OD2888,C74,P2541,20210224,2/24/2021,5,Standard,2,465,35.00%,302
OD2889,C453,P2542,20210328,3/28/2021,5,Standard,2,965,35.00%,627
OD2890,C975,P2543,20200822,8/22/2020,8,Standard,3,1158,55.00%,521
OD2891,C461,P2544,20200603,6/3/2020,1,Prime,1,264,55.00%,118
OD2892,C441,P2545,20180315,3/15/2018,0,Same Day,2,433,55.00%,194
OD2893,C164,P2546,20190325,3/25/2019,5,Standard,4,562,55.00%,252
OD2894,C589,P2547,20211105,11/5/2021,9,Standard,3,423,50.00%,211
OD2895,C421,P2548,20190320,3/20/2019,7,Standard,2,621,50.00%,310
OD2896,C742,P2549,20180607,6/7/2018,2,Standard,2,333,50.00%,166
OD2897,C818,P2550,20190825,8/25/2019,9,Standard,2,236,50.00%,118
OD2898,C676,P2551,20210215,2/15/2021,0,Same Day,3,456,50.00%,228
OD2899,C137,P2552,20210106,1/6/2021,8,Standard,3,963,30.00%,674
OD2900,C708,P2553,20191126,11/26/2019,0,Same Day,1,234,32.00%,159
OD2901,C452,P2554,20200905,9/5/2020,2,Standard,3,456,25.00%,342
OD2902,C121,P2555,20190420,4/20/2019,7,Standard,2,564,45.00%,310
OD2903,C542,P2556,20180111,1/11/2018,2,Standard,2,634,15.00%,538
OD2904,C26,P2557,20190513,5/13/2019,3,Standard,4,236,33.00%,158
OD2905,C108,P2558,20200131,1/31/2020,7,Standard,3,444,33.00%,297
OD2906,C393,P2559,20210330,3/30/2021,0,Same Day,2,456,33.00%,305
OD2907,C455,P2560,20211106,11/6/2021,5,Standard,4,963,33.00%,645
OD2908,C881,P2561,20180728,7/28/2018,0,Same Day,1,456,33.00%,305
OD2909,C915,P2562,20210603,6/3/2021,0,Same Day,1,1189,45.00%,653
OD2910,C248,P2563,20210909,9/9/2021,7,Standard,1,1298,45.00%,713
OD2911,C221,P2564,20200331,3/31/2020,3,Standard,2,1456,45.00%,800
OD2912,C489,P2565,20190511,5/11/2019,0,Same Day,2,1478,45.00%,812
OD2913,C547,P2566,20200411,4/11/2020,9,Standard,1,256,23.00%,197
OD2914,C660,P2567,20200729,7/29/2020,6,Standard,4,2698,23.00%,2077
OD2915,C209,P2568,20200615,6/15/2020,4,Standard,1,2364,23.00%,1820
OD2916,C862,P2569,20210902,9/2/2021,4,Standard,3,1236,23.00%,951
OD2917,C123,P2570,20200909,9/9/2020,0,Same Day,2,756,23.00%,582
OD2918,C981,P2571,20180924,9/24/2018,9,Standard,2,326,12.00%,286
OD2919,C896,P2572,20190516,5/16/2019,5,Standard,3,453,12.00%,398
OD2920,C958,P2573,20180306,3/6/2018,8,Standard,2,326,12.00%,286
OD2921,C478,P2574,20180307,3/7/2018,8,Standard,3,456,12.00%,401
OD2922,C291,P2575,20190605,6/5/2019,7,Standard,1,456,12.00%,401
OD2923,C44,P2576,20181215,12/15/2018,4,Standard,1,456,12.00%,401
OD2924,C817,P2577,20200828,8/28/2020,0,Same Day,2,456,12.00%,401
OD2925,C951,P2578,20190607,6/7/2019,8,Standard,2,236,12.00%,207
OD2926,C03,P2579,20191206,12/6/2019,0,Same Day,1,996,12.00%,876
OD2927,C842,P2580,20210106,1/6/2021,7,Standard,3,654,12.00%,575
OD2928,C40,P2581,20190430,4/30/2019,4,Standard,1,654,35.00%,425
OD2929,C668,P2582,20181014,10/14/2018,2,Standard,3,654,35.00%,425
OD2930,C295,P2583,20210307,3/7/2021,6,Standard,4,654,35.00%,425
OD2931,C26,P2584,20211022,10/22/2021,6,Standard,1,456,35.00%,296
OD2932,C771,P2585,20181102,11/2/2018,8,Standard,3,1154,35.00%,750
OD2933,C203,P2586,20200506,5/6/2020,6,Standard,3,1632,35.00%,1060
OD2934,C647,P2587,20180907,9/7/2018,2,Standard,3,456,35.00%,296
OD2935,C165,P2588,20190715,7/15/2019,0,Same Day,2,1265,35.00%,822
OD2936,C479,P2589,20200725,7/25/2020,7,Standard,2,1149,35.00%,746
OD2937,C47,P2590,20210609,6/9/2021,2,Standard,4,1475,30.00%,1032
OD2938,C233,P2591,20211122,11/22/2021,7,Standard,4,1256,30.00%,879
OD2939,C83,P2592,20210811,8/11/2021,7,Standard,3,1425,30.00%,997
OD2940,C740,P2593,20200305,3/5/2020,4,Standard,2,2365,30.00%,1655
OD2941,C23,P2594,20200729,7/29/2020,0,Same Day,3,645,30.00%,451
OD2942,C236,P2595,20191024,10/24/2019,9,Standard,2,1236,30.00%,865
OD2943,C783,P2596,20210505,5/5/2021,6,Standard,2,654,30.00%,457
OD2944,C760,P2597,20200203,2/3/2020,9,Standard,4,654,30.00%,457
OD2945,C724,P2598,20191226,12/26/2019,4,Standard,3,654,30.00%,457
OD2946,C795,P2599,20190824,8/24/2019,7,Standard,3,654,30.00%,457
OD2947,C803,P2600,20180825,8/25/2018,8,Standard,2,356,25.00%,267
OD2948,C304,P2601,20210806,8/6/2021,6,Standard,2,686,25.00%,514
OD2949,C443,P2602,20210116,1/16/2021,6,Standard,1,456,25.00%,342
OD2950,C497,P2603,20211203,12/3/2021,0,Same Day,4,516,25.00%,387
OD2951,C253,P2604,20201121,11/21/2020,3,Standard,1,355,55.00%,159
OD2952,C804,P2605,20180612,6/12/2018,1,Prime,2,465,50.00%,232
OD2953,C673,P2606,20181104,11/4/2018,1,Prime,3,965,50.00%,482
OD2954,C196,P2607,20200109,1/9/2020,1,Prime,2,1158,50.00%,579
OD2955,C165,P2608,20200708,7/8/2020,3,Standard,1,264,50.00%,132
OD2956,C152,P2609,20201204,12/4/2020,0,Same Day,4,433,50.00%,216
OD2957,C540,P2610,20210124,1/24/2021,3,Standard,2,562,30.00%,393
OD2958,C471,P2611,20210614,6/14/2021,1,Prime,3,423,32.00%,287
OD2959,C03,P2612,20210503,5/3/2021,4,Standard,1,621,25.00%,465
OD2960,C359,P2613,20211115,11/15/2021,2,Standard,2,333,45.00%,183
OD2961,C08,P2614,20200613,6/13/2020,7,Standard,3,236,15.00%,200
OD2962,C183,P2615,20211104,11/4/2021,3,Standard,3,456,33.00%,305
OD2963,C295,P2616,20181117,11/17/2018,0,Same Day,2,963,42.00%,558
OD2964,C727,P2617,20200927,9/27/2020,0,Same Day,1,234,42.00%,135
OD2965,C66,P2618,20181103,11/3/2018,9,Standard,3,456,39.00%,278
OD2966,C100,P2619,20200109,1/9/2020,2,Standard,4,564,39.00%,344
OD2967,C88,P2620,20181202,12/2/2018,8,Standard,1,634,39.00%,386
OD2968,C790,P2621,20210223,2/23/2021,6,Standard,3,236,39.00%,143
OD2969,C866,P2622,20200805,8/5/2020,1,Prime,2,444,30.00%,310
OD2970,C366,P2623,20210429,4/29/2021,8,Standard,2,456,30.00%,319
OD2971,C978,P2624,20211109,11/9/2021,9,Standard,1,963,30.00%,674
OD2972,C268,P2625,20180218,2/18/2018,1,Prime,3,456,25.00%,342
OD2973,C09,P2626,20200911,9/11/2020,2,Standard,3,1189,25.00%,891
OD2974,C70,P2627,20200918,9/18/2020,9,Standard,1,1298,30.00%,908
OD2975,C805,P2628,20200906,9/6/2020,1,Prime,1,1456,30.00%,1019
OD2976,C522,P2629,20201117,11/17/2020,2,Standard,1,1478,30.00%,1034
OD2977,C704,P2630,20200721,7/21/2020,5,Standard,4,256,40.00%,153
OD2978,C990,P2631,20200205,2/5/2020,8,Standard,4,2698,40.00%,1618
OD2979,C994,P2632,20200807,8/7/2020,8,Standard,4,2364,40.00%,1418
OD2980,C821,P2633,20211201,12/1/2021,6,Standard,2,1236,40.00%,741
OD2981,C994,P2634,20180309,3/9/2018,2,Standard,4,756,40.00%,453
OD2982,C08,P2635,20190225,2/25/2019,3,Standard,4,326,40.00%,195
OD2983,C587,P2636,20191119,11/19/2019,5,Standard,4,453,45.00%,249
OD2984,C652,P2637,20180728,7/28/2018,4,Standard,3,326,45.00%,179
OD2985,C704,P2638,20180817,8/17/2018,1,Prime,4,456,45.00%,250
OD2986,C927,P2639,20211215,12/15/2021,5,Standard,1,675,47.00%,357
OD2987,C357,P2640,20200410,4/10/2020,2,Standard,4,654,47.00%,346
OD2988,C754,P2641,20210309,3/9/2021,7,Standard,2,654,46.00%,353
OD2989,C198,P2642,20200317,3/17/2020,1,Prime,2,654,46.00%,353
OD2990,C261,P2642,20180602,6/2/2018,0,Same Day,4,654,46.00%,353
OD2991,C54,P2642,20180402,4/2/2018,8,Standard,1,356,30.00%,249
OD2992,C145,P2642,20210618,6/18/2021,2,Standard,1,686,30.00%,480
OD2993,C420,P2642,20211218,12/18/2021,0,Same Day,3,456,30.00%,319
OD2994,C262,P2642,20210708,7/8/2021,6,Standard,1,516,30.00%,361
OD2995,C267,P2642,20200807,8/7/2020,9,Standard,3,355,30.00%,248
OD2996,C319,P2642,20211227,12/27/2021,4,Standard,3,465,35.00%,302
OD2997,C425,P2642,20200204,2/4/2020,4,Standard,1,965,35.00%,627
OD2998,C755,P2642,20200513,5/13/2020,0,Same Day,1,1158,35.00%,752
OD2999,C330,P2643,20210902,9/2/2021,8,Standard,3,264,35.00%,171
OD3000,C77,P2644,20190319,3/19/2019,6,Standard,2,433,35.00%,281
OD3001,C169,P2645,20180605,6/5/2018,7,Standard,4,562,35.00%,365
OD3002,C440,P2646,20180110,1/10/2018,8,Standard,2,423,40.00%,253
OD3003,C160,P2647,20190413,4/13/2019,5,Standard,1,621,40.00%,372
OD3004,C87,P2648,20201106,11/6/2020,4,Standard,1,333,15.00%,283
OD3005,C520,P2649,20191104,11/4/2019,5,Standard,3,236,15.00%,200
OD3006,C165,P2650,20200517,5/17/2020,1,Prime,4,456,15.00%,387
OD3007,C595,P2651,20200130,1/30/2020,3,Standard,1,963,35.00%,625
OD3008,C572,P2652,20210509,5/9/2021,2,Standard,4,234,35.00%,152
OD3009,C618,P2653,20210426,4/26/2021,6,Standard,2,456,35.00%,296
OD3010,C108,P2654,20211016,10/16/2021,8,Standard,4,564,35.00%,366
OD3011,C271,P2655,20180421,4/21/2018,4,Standard,2,634,55.00%,285
OD3012,C733,P2656,20210831,8/31/2021,5,Standard,1,236,55.00%,106
