Date_Key,Date,Year,Month,Month_Num,Day
20190328,3/28/2019,2019,Mar,3,28
20201103,11/3/2020,2020,Nov,11,3
20180807,8/7/2018,2018,Aug,8,7
20191122,11/22/2019,2019,Nov,11,22
20190827,8/27/2019,2019,Aug,8,27
20191013,10/13/2019,2019,Oct,10,13
20200428,4/28/2020,2020,Apr,4,28
20200519,5/19/2020,2020,May,5,19
20210316,3/16/2021,2021,Mar,3,16
20200716,7/16/2020,2020,Jul,7,16
20190529,5/29/2019,2019,May,5,29
20180914,9/14/2018,2018,Sep,9,14
20200110,1/10/2020,2020,Jan,1,10
20200401,4/1/2020,2020,Apr,4,1
20180614,6/14/2018,2018,Jun,6,14
20201112,11/12/2020,2020,Nov,11,12
20210118,1/18/2021,2021,Jan,1,18
20190324,3/24/2019,2019,Mar,3,24
20191019,10/19/2019,2019,Oct,10,19
20200701,7/1/2020,2020,Jul,7,1
20190901,9/1/2019,2019,Sep,9,1
20181002,10/2/2018,2018,Oct,10,2
20180608,6/8/2018,2018,Jun,6,8
20210802,8/2/2021,2021,Aug,8,2
20200930,9/30/2020,2020,Sep,9,30
20190727,7/27/2019,2019,Jul,7,27
20210802,8/2/2021,2021,Aug,8,2
20191111,11/11/2019,2019,Nov,11,11
20180823,8/23/2018,2018,Aug,8,23
20190214,2/14/2019,2019,Feb,2,14
20200627,6/27/2020,2020,Jun,6,27
20210729,7/29/2021,2021,Jul,7,29
20190220,2/20/2019,2019,Feb,2,20
20190408,4/8/2019,2019,Apr,4,8
20190620,6/20/2019,2019,Jun,6,20
20200922,9/22/2020,2020,Sep,9,22
20190912,9/12/2019,2019,Sep,9,12
20190816,8/16/2019,2019,Aug,8,16
20200311,3/11/2020,2020,Mar,3,11
20180320,3/20/2018,2018,Mar,3,20
20180710,7/10/2018,2018,Jul,7,10
20210403,4/3/2021,2021,Apr,4,3
20190904,9/4/2019,2019,Sep,9,4
20180710,7/10/2018,2018,Jul,7,10
20180202,2/2/2018,2018,Feb,2,2
20191111,11/11/2019,2019,Nov,11,11
20200304,3/4/2020,2020,Mar,3,4
20201130,11/30/2020,2020,Nov,11,30
20190501,5/1/2019,2019,May,5,1
20180720,7/20/2018,2018,Jul,7,20
20180602,6/2/2018,2018,Jun,6,2
20190224,2/24/2019,2019,Feb,2,24
20181102,11/2/2018,2018,Nov,11,2
20191220,12/20/2019,2019,Dec,12,20
20200825,8/25/2020,2020,Aug,8,25
20190228,2/28/2019,2019,Feb,2,28
20191005,10/5/2019,2019,Oct,10,5
20180323,3/23/2018,2018,Mar,3,23
20210311,3/11/2021,2021,Mar,3,11
20190901,9/1/2019,2019,Sep,9,1
20200922,9/22/2020,2020,Sep,9,22
20211006,10/6/2021,2021,Oct,10,6
20201210,12/10/2020,2020,Dec,12,10
20181209,12/9/2018,2018,Dec,12,9
20190613,6/13/2019,2019,Jun,6,13
20180821,8/21/2018,2018,Aug,8,21
20210401,4/1/2021,2021,Apr,4,1
20180616,6/16/2018,2018,Jun,6,16
20200304,3/4/2020,2020,Mar,3,4
20211002,10/2/2021,2021,Oct,10,2
20210919,9/19/2021,2021,Sep,9,19
20200929,9/29/2020,2020,Sep,9,29
20180716,7/16/2018,2018,Jul,7,16
20190902,9/2/2019,2019,Sep,9,2
20210505,5/5/2021,2021,May,5,5
20190831,8/31/2019,2019,Aug,8,31
20210626,6/26/2021,2021,Jun,6,26
20180815,8/15/2018,2018,Aug,8,15
20200622,6/22/2020,2020,Jun,6,22
20181005,10/5/2018,2018,Oct,10,5
20201013,10/13/2020,2020,Oct,10,13
20180127,1/27/2018,2018,Jan,1,27
20200102,1/2/2020,2020,Jan,1,2
20210327,3/27/2021,2021,Mar,3,27
20210325,3/25/2021,2021,Mar,3,25
20181216,12/16/2018,2018,Dec,12,16
20201129,11/29/2020,2020,Nov,11,29
20200403,4/3/2020,2020,Apr,4,3
20190421,4/21/2019,2019,Apr,4,21
20200619,6/19/2020,2020,Jun,6,19
20190107,1/7/2019,2019,Jan,1,7
20190712,7/12/2019,2019,Jul,7,12
20180703,7/3/2018,2018,Jul,7,3
20180117,1/17/2018,2018,Jan,1,17
20180122,1/22/2018,2018,Jan,1,22
20180126,1/26/2018,2018,Jan,1,26
20190124,1/24/2019,2019,Jan,1,24
20210226,2/26/2021,2021,Feb,2,26
20200203,2/3/2020,2020,Feb,2,3
20191209,12/9/2019,2019,Dec,12,9
20200731,7/31/2020,2020,Jul,7,31
20211212,12/12/2021,2021,Dec,12,12
20200817,8/17/2020,2020,Aug,8,17
20210524,5/24/2021,2021,May,5,24
20180210,2/10/2018,2018,Feb,2,10
20200520,5/20/2020,2020,May,5,20
20181107,11/7/2018,2018,Nov,11,7
20191028,10/28/2019,2019,Oct,10,28
20190909,9/9/2019,2019,Sep,9,9
20210123,1/23/2021,2021,Jan,1,23
20191210,12/10/2019,2019,Dec,12,10
20200505,5/5/2020,2020,May,5,5
20181018,10/18/2018,2018,Oct,10,18
20201001,10/1/2020,2020,Oct,10,1
20210820,8/20/2021,2021,Aug,8,20
20201113,11/13/2020,2020,Nov,11,13
20210222,2/22/2021,2021,Feb,2,22
20180224,2/24/2018,2018,Feb,2,24
20210516,5/16/2021,2021,May,5,16
20190318,3/18/2019,2019,Mar,3,18
20180422,4/22/2018,2018,Apr,4,22
20210314,3/14/2021,2021,Mar,3,14
20200806,8/6/2020,2020,Aug,8,6
20180922,9/22/2018,2018,Sep,9,22
20200721,7/21/2020,2020,Jul,7,21
20180708,7/8/2018,2018,Jul,7,8
20191206,12/6/2019,2019,Dec,12,6
20180527,5/27/2018,2018,May,5,27
20191216,12/16/2019,2019,Dec,12,16
20181225,12/25/2018,2018,Dec,12,25
20180512,5/12/2018,2018,May,5,12
20191121,11/21/2019,2019,Nov,11,21
20211224,12/24/2021,2021,Dec,12,24
20211111,11/11/2021,2021,Nov,11,11
20180123,1/23/2018,2018,Jan,1,23
20180220,2/20/2018,2018,Feb,2,20
20210305,3/5/2021,2021,Mar,3,5
20190617,6/17/2019,2019,Jun,6,17
20200405,4/5/2020,2020,Apr,4,5
20200807,8/7/2020,2020,Aug,8,7
20210504,5/4/2021,2021,May,5,4
20190718,7/18/2019,2019,Jul,7,18
20200905,9/5/2020,2020,Sep,9,5
20200404,4/4/2020,2020,Apr,4,4
20190609,6/9/2019,2019,Jun,6,9
20211022,10/22/2021,2021,Oct,10,22
20200124,1/24/2020,2020,Jan,1,24
20180716,7/16/2018,2018,Jul,7,16
20200914,9/14/2020,2020,Sep,9,14
20210413,4/13/2021,2021,Apr,4,13
20200208,2/8/2020,2020,Feb,2,8
20191012,10/12/2019,2019,Oct,10,12
20200614,6/14/2020,2020,Jun,6,14
20190605,6/5/2019,2019,Jun,6,5
20201216,12/16/2020,2020,Dec,12,16
20190313,3/13/2019,2019,Mar,3,13
20210202,2/2/2021,2021,Feb,2,2
20180401,4/1/2018,2018,Apr,4,1
20180807,8/7/2018,2018,Aug,8,7
20201203,12/3/2020,2020,Dec,12,3
20180116,1/16/2018,2018,Jan,1,16
20180524,5/24/2018,2018,May,5,24
20201124,11/24/2020,2020,Nov,11,24
20181113,11/13/2018,2018,Nov,11,13
20180819,8/19/2018,2018,Aug,8,19
20200708,7/8/2020,2020,Jul,7,8
20181124,11/24/2018,2018,Nov,11,24
20211005,10/5/2021,2021,Oct,10,5
20190212,2/12/2019,2019,Feb,2,12
20190509,5/9/2019,2019,May,5,9
20210315,3/15/2021,2021,Mar,3,15
20190417,4/17/2019,2019,Apr,4,17
20210516,5/16/2021,2021,May,5,16
20200715,7/15/2020,2020,Jul,7,15
20190915,9/15/2019,2019,Sep,9,15
20181202,12/2/2018,2018,Dec,12,2
20210807,8/7/2021,2021,Aug,8,7
20181118,11/18/2018,2018,Nov,11,18
20210714,7/14/2021,2021,Jul,7,14
20180228,2/28/2018,2018,Feb,2,28
20201009,10/9/2020,2020,Oct,10,9
20190914,9/14/2019,2019,Sep,9,14
20200310,3/10/2020,2020,Mar,3,10
20180505,5/5/2018,2018,May,5,5
20190528,5/28/2019,2019,May,5,28
20191019,10/19/2019,2019,Oct,10,19
20210908,9/8/2021,2021,Sep,9,8
20200217,2/17/2020,2020,Feb,2,17
20200518,5/18/2020,2020,May,5,18
20180917,9/17/2018,2018,Sep,9,17
20210515,5/15/2021,2021,May,5,15
20200508,5/8/2020,2020,May,5,8
20190819,8/19/2019,2019,Aug,8,19
20200814,8/14/2020,2020,Aug,8,14
20200708,7/8/2020,2020,Jul,7,8
20210309,3/9/2021,2021,Mar,3,9
20190831,8/31/2019,2019,Aug,8,31
20191114,11/14/2019,2019,Nov,11,14
20200326,3/26/2020,2020,Mar,3,26
20190915,9/15/2019,2019,Sep,9,15
20200208,2/8/2020,2020,Feb,2,8
20180209,2/9/2018,2018,Feb,2,9
20180816,8/16/2018,2018,Aug,8,16
20200906,9/6/2020,2020,Sep,9,6
20200417,4/17/2020,2020,Apr,4,17
20211105,11/5/2021,2021,Nov,11,5
20210528,5/28/2021,2021,May,5,28
20200202,2/2/2020,2020,Feb,2,2
20200818,8/18/2020,2020,Aug,8,18
20190728,7/28/2019,2019,Jul,7,28
20211007,10/7/2021,2021,Oct,10,7
20180430,4/30/2018,2018,Apr,4,30
20180403,4/3/2018,2018,Apr,4,3
20200315,3/15/2020,2020,Mar,3,15
20190721,7/21/2019,2019,Jul,7,21
20210314,3/14/2021,2021,Mar,3,14
20180407,4/7/2018,2018,Apr,4,7
20180724,7/24/2018,2018,Jul,7,24
20200817,8/17/2020,2020,Aug,8,17
20200127,1/27/2020,2020,Jan,1,27
20190302,3/2/2019,2019,Mar,3,2
20200417,4/17/2020,2020,Apr,4,17
20200919,9/19/2020,2020,Sep,9,19
20200106,1/6/2020,2020,Jan,1,6
20210323,3/23/2021,2021,Mar,3,23
20210703,7/3/2021,2021,Jul,7,3
20190706,7/6/2019,2019,Jul,7,6
20180113,1/13/2018,2018,Jan,1,13
20210914,9/14/2021,2021,Sep,9,14
20200224,2/24/2020,2020,Feb,2,24
20190319,3/19/2019,2019,Mar,3,19
20211120,11/20/2021,2021,Nov,11,20
20180414,4/14/2018,2018,Apr,4,14
20190228,2/28/2019,2019,Feb,2,28
20180814,8/14/2018,2018,Aug,8,14
20190211,2/11/2019,2019,Feb,2,11
20210622,6/22/2021,2021,Jun,6,22
20180502,5/2/2018,2018,May,5,2
20210810,8/10/2021,2021,Aug,8,10
20210929,9/29/2021,2021,Sep,9,29
20201115,11/15/2020,2020,Nov,11,15
20200305,3/5/2020,2020,Mar,3,5
20190316,3/16/2019,2019,Mar,3,16
20181224,12/24/2018,2018,Dec,12,24
20210502,5/2/2021,2021,May,5,2
20190528,5/28/2019,2019,May,5,28
20201015,10/15/2020,2020,Oct,10,15
20210930,9/30/2021,2021,Sep,9,30
20210111,1/11/2021,2021,Jan,1,11
20211230,12/30/2021,2021,Dec,12,30
20180723,7/23/2018,2018,Jul,7,23
20191107,11/7/2019,2019,Nov,11,7
20201227,12/27/2020,2020,Dec,12,27
20210318,3/18/2021,2021,Mar,3,18
20200218,2/18/2020,2020,Feb,2,18
20210429,4/29/2021,2021,Apr,4,29
20190705,7/5/2019,2019,Jul,7,5
20180929,9/29/2018,2018,Sep,9,29
20201226,12/26/2020,2020,Dec,12,26
20190629,6/29/2019,2019,Jun,6,29
20211205,12/5/2021,2021,Dec,12,5
20181017,10/17/2018,2018,Oct,10,17
20210112,1/12/2021,2021,Jan,1,12
20210428,4/28/2021,2021,Apr,4,28
20200229,2/29/2020,2020,Feb,2,29
20201220,12/20/2020,2020,Dec,12,20
20210710,7/10/2021,2021,Jul,7,10
20211007,10/7/2021,2021,Oct,10,7
20210428,4/28/2021,2021,Apr,4,28
20201210,12/10/2020,2020,Dec,12,10
20200202,2/2/2020,2020,Feb,2,2
20190617,6/17/2019,2019,Jun,6,17
20180619,6/19/2018,2018,Jun,6,19
20200524,5/24/2020,2020,May,5,24
20180407,4/7/2018,2018,Apr,4,7
20191230,12/30/2019,2019,Dec,12,30
20191230,12/30/2019,2019,Dec,12,30
20211201,12/1/2021,2021,Dec,12,1
20190220,2/20/2019,2019,Feb,2,20
20200311,3/11/2020,2020,Mar,3,11
20210206,2/6/2021,2021,Feb,2,6
20201117,11/17/2020,2020,Nov,11,17
20200727,7/27/2020,2020,Jul,7,27
20200526,5/26/2020,2020,May,5,26
20190315,3/15/2019,2019,Mar,3,15
20180215,2/15/2018,2018,Feb,2,15
20180623,6/23/2018,2018,Jun,6,23
20180811,8/11/2018,2018,Aug,8,11
20180110,1/10/2018,2018,Jan,1,10
20200710,7/10/2020,2020,Jul,7,10
20200919,9/19/2020,2020,Sep,9,19
20181225,12/25/2018,2018,Dec,12,25
20181011,10/11/2018,2018,Oct,10,11
20200210,2/10/2020,2020,Feb,2,10
20211122,11/22/2021,2021,Nov,11,22
20180617,6/17/2018,2018,Jun,6,17
20180601,6/1/2018,2018,Jun,6,1
20180202,2/2/2018,2018,Feb,2,2
20200607,6/7/2020,2020,Jun,6,7
20190106,1/6/2019,2019,Jan,1,6
20201024,10/24/2020,2020,Oct,10,24
20181103,11/3/2018,2018,Nov,11,3
20200713,7/13/2020,2020,Jul,7,13
20190426,4/26/2019,2019,Apr,4,26
20200719,7/19/2020,2020,Jul,7,19
20200418,4/18/2020,2020,Apr,4,18
20210114,1/14/2021,2021,Jan,1,14
20191029,10/29/2019,2019,Oct,10,29
20210416,4/16/2021,2021,Apr,4,16
20210801,8/1/2021,2021,Aug,8,1
20211027,10/27/2021,2021,Oct,10,27
20210323,3/23/2021,2021,Mar,3,23
20190312,3/12/2019,2019,Mar,3,12
20180607,6/7/2018,2018,Jun,6,7
20200608,6/8/2020,2020,Jun,6,8
20200502,5/2/2020,2020,May,5,2
20190803,8/3/2019,2019,Aug,8,3
20180727,7/27/2018,2018,Jul,7,27
20201005,10/5/2020,2020,Oct,10,5
20210215,2/15/2021,2021,Feb,2,15
20210715,7/15/2021,2021,Jul,7,15
20210817,8/17/2021,2021,Aug,8,17
20191124,11/24/2019,2019,Nov,11,24
20201027,10/27/2020,2020,Oct,10,27
20200401,4/1/2020,2020,Apr,4,1
20210123,1/23/2021,2021,Jan,1,23
20180616,6/16/2018,2018,Jun,6,16
20180913,9/13/2018,2018,Sep,9,13
20180610,6/10/2018,2018,Jun,6,10
20180423,4/23/2018,2018,Apr,4,23
20181220,12/20/2018,2018,Dec,12,20
20200219,2/19/2020,2020,Feb,2,19
20191225,12/25/2019,2019,Dec,12,25
20180223,2/23/2018,2018,Feb,2,23
20200831,8/31/2020,2020,Aug,8,31
20191020,10/20/2019,2019,Oct,10,20
20200129,1/29/2020,2020,Jan,1,29
20200503,5/3/2020,2020,May,5,3
20210216,2/16/2021,2021,Feb,2,16
20180402,4/2/2018,2018,Apr,4,2
20210801,8/1/2021,2021,Aug,8,1
20211129,11/29/2021,2021,Nov,11,29
20180706,7/6/2018,2018,Jul,7,6
20210717,7/17/2021,2021,Jul,7,17
20200820,8/20/2020,2020,Aug,8,20
20200408,4/8/2020,2020,Apr,4,8
20190322,3/22/2019,2019,Mar,3,22
20180621,6/21/2018,2018,Jun,6,21
20210901,9/1/2021,2021,Sep,9,1
20210710,7/10/2021,2021,Jul,7,10
20191110,11/10/2019,2019,Nov,11,10
20200211,2/11/2020,2020,Feb,2,11
20201111,11/11/2020,2020,Nov,11,11
20191220,12/20/2019,2019,Dec,12,20
20200728,7/28/2020,2020,Jul,7,28
20200729,7/29/2020,2020,Jul,7,29
20190606,6/6/2019,2019,Jun,6,6
20210122,1/22/2021,2021,Jan,1,22
20191106,11/6/2019,2019,Nov,11,6
20200109,1/9/2020,2020,Jan,1,9
20180821,8/21/2018,2018,Aug,8,21
20211021,10/21/2021,2021,Oct,10,21
20200325,3/25/2020,2020,Mar,3,25
20180124,1/24/2018,2018,Jan,1,24
20190729,7/29/2019,2019,Jul,7,29
20190126,1/26/2019,2019,Jan,1,26
20180316,3/16/2018,2018,Mar,3,16
20190812,8/12/2019,2019,Aug,8,12
20211012,10/12/2021,2021,Oct,10,12
20181017,10/17/2018,2018,Oct,10,17
20191230,12/30/2019,2019,Dec,12,30
20190714,7/14/2019,2019,Jul,7,14
20200616,6/16/2020,2020,Jun,6,16
20181230,12/30/2018,2018,Dec,12,30
20190615,6/15/2019,2019,Jun,6,15
20200627,6/27/2020,2020,Jun,6,27
20200510,5/10/2020,2020,May,5,10
20190203,2/3/2019,2019,Feb,2,3
20180723,7/23/2018,2018,Jul,7,23
20210313,3/13/2021,2021,Mar,3,13
20180112,1/12/2018,2018,Jan,1,12
20180901,9/1/2018,2018,Sep,9,1
20181113,11/13/2018,2018,Nov,11,13
20210617,6/17/2021,2021,Jun,6,17
20180302,3/2/2018,2018,Mar,3,2
20180430,4/30/2018,2018,Apr,4,30
20210210,2/10/2021,2021,Feb,2,10
20201221,12/21/2020,2020,Dec,12,21
20190320,3/20/2019,2019,Mar,3,20
20200117,1/17/2020,2020,Jan,1,17
20190129,1/29/2019,2019,Jan,1,29
20180530,5/30/2018,2018,May,5,30
20190903,9/3/2019,2019,Sep,9,3
20180121,1/21/2018,2018,Jan,1,21
20200618,6/18/2020,2020,Jun,6,18
20180810,8/10/2018,2018,Aug,8,10
20190809,8/9/2019,2019,Aug,8,9
20191014,10/14/2019,2019,Oct,10,14
20191108,11/8/2019,2019,Nov,11,8
20200323,3/23/2020,2020,Mar,3,23
20210307,3/7/2021,2021,Mar,3,7
20200612,6/12/2020,2020,Jun,6,12
20191124,11/24/2019,2019,Nov,11,24
20210120,1/20/2021,2021,Jan,1,20
20210625,6/25/2021,2021,Jun,6,25
20191028,10/28/2019,2019,Oct,10,28
20210624,6/24/2021,2021,Jun,6,24
20181003,10/3/2018,2018,Oct,10,3
20210223,2/23/2021,2021,Feb,2,23
20201014,10/14/2020,2020,Oct,10,14
20210509,5/9/2021,2021,May,5,9
20210513,5/13/2021,2021,May,5,13
20200615,6/15/2020,2020,Jun,6,15
20201001,10/1/2020,2020,Oct,10,1
20180220,2/20/2018,2018,Feb,2,20
20210916,9/16/2021,2021,Sep,9,16
20181201,12/1/2018,2018,Dec,12,1
20200307,3/7/2020,2020,Mar,3,7
20210607,6/7/2021,2021,Jun,6,7
20180409,4/9/2018,2018,Apr,4,9
20190430,4/30/2019,2019,Apr,4,30
20191022,10/22/2019,2019,Oct,10,22
20190911,9/11/2019,2019,Sep,9,11
20201107,11/7/2020,2020,Nov,11,7
20190909,9/9/2019,2019,Sep,9,9
20200621,6/21/2020,2020,Jun,6,21
20210731,7/31/2021,2021,Jul,7,31
20200921,9/21/2020,2020,Sep,9,21
20200929,9/29/2020,2020,Sep,9,29
20180830,8/30/2018,2018,Aug,8,30
20180525,5/25/2018,2018,May,5,25
20180817,8/17/2018,2018,Aug,8,17
20200819,8/19/2020,2020,Aug,8,19
20201229,12/29/2020,2020,Dec,12,29
20190901,9/1/2019,2019,Sep,9,1
20190711,7/11/2019,2019,Jul,7,11
20211101,11/1/2021,2021,Nov,11,1
20180417,4/17/2018,2018,Apr,4,17
20210127,1/27/2021,2021,Jan,1,27
20181101,11/1/2018,2018,Nov,11,1
20200724,7/24/2020,2020,Jul,7,24
20180821,8/21/2018,2018,Aug,8,21
20201127,11/27/2020,2020,Nov,11,27
20190808,8/8/2019,2019,Aug,8,8
20211010,10/10/2021,2021,Oct,10,10
20190216,2/16/2019,2019,Feb,2,16
20210912,9/12/2021,2021,Sep,9,12
20190518,5/18/2019,2019,May,5,18
20210426,4/26/2021,2021,Apr,4,26
20210127,1/27/2021,2021,Jan,1,27
20190328,3/28/2019,2019,Mar,3,28
20200124,1/24/2020,2020,Jan,1,24
20200614,6/14/2020,2020,Jun,6,14
20210917,9/17/2021,2021,Sep,9,17
20200819,8/19/2020,2020,Aug,8,19
20201113,11/13/2020,2020,Nov,11,13
20210301,3/1/2021,2021,Mar,3,1
20181115,11/15/2018,2018,Nov,11,15
20210127,1/27/2021,2021,Jan,1,27
20181202,12/2/2018,2018,Dec,12,2
20180907,9/7/2018,2018,Sep,9,7
20200218,2/18/2020,2020,Feb,2,18
20191002,10/2/2019,2019,Oct,10,2
20190314,3/14/2019,2019,Mar,3,14
20201118,11/18/2020,2020,Nov,11,18
20200119,1/19/2020,2020,Jan,1,19
20211005,10/5/2021,2021,Oct,10,5
20190308,3/8/2019,2019,Mar,3,8
20211118,11/18/2021,2021,Nov,11,18
20210604,6/4/2021,2021,Jun,6,4
20210904,9/4/2021,2021,Sep,9,4
20191006,10/6/2019,2019,Oct,10,6
20180521,5/21/2018,2018,May,5,21
20180610,6/10/2018,2018,Jun,6,10
20180418,4/18/2018,2018,Apr,4,18
20190817,8/17/2019,2019,Aug,8,17
20190927,9/27/2019,2019,Sep,9,27
20200827,8/27/2020,2020,Aug,8,27
20190207,2/7/2019,2019,Feb,2,7
20200316,3/16/2020,2020,Mar,3,16
20181213,12/13/2018,2018,Dec,12,13
20190921,9/21/2019,2019,Sep,9,21
20181204,12/4/2018,2018,Dec,12,4
20210111,1/11/2021,2021,Jan,1,11
20200827,8/27/2020,2020,Aug,8,27
20210523,5/23/2021,2021,May,5,23
20190324,3/24/2019,2019,Mar,3,24
20210524,5/24/2021,2021,May,5,24
20200416,4/16/2020,2020,Apr,4,16
20190910,9/10/2019,2019,Sep,9,10
20190930,9/30/2019,2019,Sep,9,30
20200908,9/8/2020,2020,Sep,9,8
20210201,2/1/2021,2021,Feb,2,1
20190303,3/3/2019,2019,Mar,3,3
20180330,3/30/2018,2018,Mar,3,30
20211111,11/11/2021,2021,Nov,11,11
20201216,12/16/2020,2020,Dec,12,16
20200105,1/5/2020,2020,Jan,1,5
20200130,1/30/2020,2020,Jan,1,30
20200721,7/21/2020,2020,Jul,7,21
20200122,1/22/2020,2020,Jan,1,22
20190402,4/2/2019,2019,Apr,4,2
20180530,5/30/2018,2018,May,5,30
20211004,10/4/2021,2021,Oct,10,4
20191028,10/28/2019,2019,Oct,10,28
20190113,1/13/2019,2019,Jan,1,13
20190303,3/3/2019,2019,Mar,3,3
20180623,6/23/2018,2018,Jun,6,23
20190703,7/3/2019,2019,Jul,7,3
20190602,6/2/2019,2019,Jun,6,2
20180910,9/10/2018,2018,Sep,9,10
20180401,4/1/2018,2018,Apr,4,1
20191006,10/6/2019,2019,Oct,10,6
20180128,1/28/2018,2018,Jan,1,28
20210505,5/5/2021,2021,May,5,5
20200505,5/5/2020,2020,May,5,5
20200902,9/2/2020,2020,Sep,9,2
20191213,12/13/2019,2019,Dec,12,13
20181231,12/31/2018,2018,Dec,12,31
20200119,1/19/2020,2020,Jan,1,19
20190622,6/22/2019,2019,Jun,6,22
20190522,5/22/2019,2019,May,5,22
20200520,5/20/2020,2020,May,5,20
20190701,7/1/2019,2019,Jul,7,1
20200907,9/7/2020,2020,Sep,9,7
20190813,8/13/2019,2019,Aug,8,13
20181122,11/22/2018,2018,Nov,11,22
20210214,2/14/2021,2021,Feb,2,14
20201114,11/14/2020,2020,Nov,11,14
20210318,3/18/2021,2021,Mar,3,18
20180814,8/14/2018,2018,Aug,8,14
20180126,1/26/2018,2018,Jan,1,26
20201012,10/12/2020,2020,Oct,10,12
20190111,1/11/2019,2019,Jan,1,11
20200211,2/11/2020,2020,Feb,2,11
20180228,2/28/2018,2018,Feb,2,28
20181201,12/1/2018,2018,Dec,12,1
20210813,8/13/2021,2021,Aug,8,13
20210306,3/6/2021,2021,Mar,3,6
20190629,6/29/2019,2019,Jun,6,29
20190913,9/13/2019,2019,Sep,9,13
20191224,12/24/2019,2019,Dec,12,24
20190626,6/26/2019,2019,Jun,6,26
20180907,9/7/2018,2018,Sep,9,7
20210215,2/15/2021,2021,Feb,2,15
20190223,2/23/2019,2019,Feb,2,23
20210314,3/14/2021,2021,Mar,3,14
20210721,7/21/2021,2021,Jul,7,21
20180617,6/17/2018,2018,Jun,6,17
20200914,9/14/2020,2020,Sep,9,14
20180417,4/17/2018,2018,Apr,4,17
20191208,12/8/2019,2019,Dec,12,8
20190427,4/27/2019,2019,Apr,4,27
20211004,10/4/2021,2021,Oct,10,4
20190803,8/3/2019,2019,Aug,8,3
20191130,11/30/2019,2019,Nov,11,30
20200921,9/21/2020,2020,Sep,9,21
20201016,10/16/2020,2020,Oct,10,16
20200826,8/26/2020,2020,Aug,8,26
20210305,3/5/2021,2021,Mar,3,5
20190602,6/2/2019,2019,Jun,6,2
20180211,2/11/2018,2018,Feb,2,11
20200330,3/30/2020,2020,Mar,3,30
20190609,6/9/2019,2019,Jun,6,9
20181111,11/11/2018,2018,Nov,11,11
20200806,8/6/2020,2020,Aug,8,6
20180803,8/3/2018,2018,Aug,8,3
20210921,9/21/2021,2021,Sep,9,21
20191211,12/11/2019,2019,Dec,12,11
20180613,6/13/2018,2018,Jun,6,13
20181110,11/10/2018,2018,Nov,11,10
20190816,8/16/2019,2019,Aug,8,16
20190925,9/25/2019,2019,Sep,9,25
20181226,12/26/2018,2018,Dec,12,26
20180531,5/31/2018,2018,May,5,31
20210913,9/13/2021,2021,Sep,9,13
20200921,9/21/2020,2020,Sep,9,21
20191028,10/28/2019,2019,Oct,10,28
20190826,8/26/2019,2019,Aug,8,26
20191003,10/3/2019,2019,Oct,10,3
20210929,9/29/2021,2021,Sep,9,29
20190729,7/29/2019,2019,Jul,7,29
20200404,4/4/2020,2020,Apr,4,4
20200703,7/3/2020,2020,Jul,7,3
20180413,4/13/2018,2018,Apr,4,13
20211212,12/12/2021,2021,Dec,12,12
20210124,1/24/2021,2021,Jan,1,24
20211211,12/11/2021,2021,Dec,12,11
20200501,5/1/2020,2020,May,5,1
20180524,5/24/2018,2018,May,5,24
20180722,7/22/2018,2018,Jul,7,22
20200325,3/25/2020,2020,Mar,3,25
20210304,3/4/2021,2021,Mar,3,4
20190330,3/30/2019,2019,Mar,3,30
20190913,9/13/2019,2019,Sep,9,13
20200127,1/27/2020,2020,Jan,1,27
20200622,6/22/2020,2020,Jun,6,22
20190608,6/8/2019,2019,Jun,6,8
20180220,2/20/2018,2018,Feb,2,20
20180124,1/24/2018,2018,Jan,1,24
20201229,12/29/2020,2020,Dec,12,29
20210706,7/6/2021,2021,Jul,7,6
20180710,7/10/2018,2018,Jul,7,10
20181101,11/1/2018,2018,Nov,11,1
20200303,3/3/2020,2020,Mar,3,3
20190113,1/13/2019,2019,Jan,1,13
20191029,10/29/2019,2019,Oct,10,29
20180619,6/19/2018,2018,Jun,6,19
20190720,7/20/2019,2019,Jul,7,20
20181207,12/7/2018,2018,Dec,12,7
20190520,5/20/2019,2019,May,5,20
20200511,5/11/2020,2020,May,5,11
20211206,12/6/2021,2021,Dec,12,6
20190622,6/22/2019,2019,Jun,6,22
20190504,5/4/2019,2019,May,5,4
20180504,5/4/2018,2018,May,5,4
20211024,10/24/2021,2021,Oct,10,24
20191125,11/25/2019,2019,Nov,11,25
20210310,3/10/2021,2021,Mar,3,10
20210107,1/7/2021,2021,Jan,1,7
20190529,5/29/2019,2019,May,5,29
20210125,1/25/2021,2021,Jan,1,25
20200510,5/10/2020,2020,May,5,10
20211103,11/3/2021,2021,Nov,11,3
20210205,2/5/2021,2021,Feb,2,5
20181011,10/11/2018,2018,Oct,10,11
20210813,8/13/2021,2021,Aug,8,13
20191001,10/1/2019,2019,Oct,10,1
20181024,10/24/2018,2018,Oct,10,24
20201207,12/7/2020,2020,Dec,12,7
20201117,11/17/2020,2020,Nov,11,17
20200728,7/28/2020,2020,Jul,7,28
20210810,8/10/2021,2021,Aug,8,10
20200304,3/4/2020,2020,Mar,3,4
20180403,4/3/2018,2018,Apr,4,3
20200101,1/1/2020,2020,Jan,1,1
20210227,2/27/2021,2021,Feb,2,27
20210316,3/16/2021,2021,Mar,3,16
20200126,1/26/2020,2020,Jan,1,26
